INPUTS:
    Title = Sample 14-element array!
    Theta = 35.0
    Phi = 50.0
    Frequency = 100.0
    Sound Speed = 5000.0
    Rzero = 0.0
    Number of elements = 14
    X           Y           Z        SHADING
    0.0    ,    0.0    ,    0.0   ,    1.0
    25.0    ,    0.0    ,    0.0   ,    1.0
    50.0    ,    0.0    ,    0.0   ,    1.0
    75.0    ,    0.0    ,    0.0   ,    1.0
    100.0    ,    0.0    ,    0.0   ,    1.0
    125.0    ,    0.0    ,    0.0   ,    1.0
    150.0    ,    0.0    ,    0.0   ,    1.0
    175.0    ,    0.0    ,    0.0   ,    0.0
    200.0    ,    0.0    ,    0.0   ,    0.0
    225.0    ,    0.0    ,    0.0   ,    1.0
    250.0    ,    0.0    ,    0.0   ,    1.0
    275.0    ,    0.0    ,    0.0   ,    1.0
    300.0    ,    0.0    ,    0.0   ,    1.0
    325.0    ,    0.0    ,    0.0   ,    1.0
OUTPUTS:
    Wavelength = 50.0
    BEAM PATTERN
    THETA     LEVEL
    -90.0   ,    -32.46369463103002
    -89.0   ,    -32.53674842768882
    -88.0   ,    -32.75986208404147
    -87.0   ,    -33.1455931940846
    -86.0   ,    -33.71749816993571
    -85.0   ,    -34.51528049060317
    -84.0   ,    -35.605459230854386
    -83.0   ,    -37.10506320309298
    -82.0   ,    -39.24224173167184
    -81.0   ,    -42.55355288765158
    -80.0   ,    -48.92052506884781
    -79.0   ,    -63.093599117826656
    -78.0   ,    -45.38070261762739
    -77.0   ,    -39.61605339047004
    -76.0   ,    -35.977203832893316
    -75.0   ,    -33.28183721143157
    -74.0   ,    -31.13036805918195
    -73.0   ,    -29.339149744845226
    -72.0   ,    -27.80893865646966
    -71.0   ,    -26.48048446308257
    -70.0   ,    -25.316036757987213
    -69.0   ,    -24.290509560095074
    -68.0   ,    -23.386829174687488
    -67.0   ,    -22.593304223244594
    -66.0   ,    -21.9020604707947
    -65.0   ,    -21.30807795298644
    -64.0   ,    -20.808592009706242
    -63.0   ,    -20.4027299255936
    -62.0   ,    -20.091313310877894
    -61.0   ,    -19.876790291982843
    -60.0   ,    -19.763284013695156
    -59.0   ,    -19.75676196822672
    -58.0   ,    -19.865349101945323
    -57.0   ,    -20.099831092797423
    -56.0   ,    -20.474428427899134
    -55.0   ,    -21.00797508731721
    -54.0   ,    -21.725717412618454
    -53.0   ,    -22.662056892669725
    -52.0   ,    -23.86459935127086
    -51.0   ,    -25.399198858984743
    -50.0   ,    -27.350498049267113
    -49.0   ,    -29.780241275051207
    -48.0   ,    -32.433350789724116
    -47.0   ,    -33.79262517161181
    -46.0   ,    -32.4176658500087
    -45.0   ,    -30.08450121931384
    -44.0   ,    -28.095415253526703
    -43.0   ,    -26.634327003798337
    -42.0   ,    -25.64748791169247
    -41.0   ,    -25.071999674302372
    -40.0   ,    -24.863141207062064
    -39.0   ,    -24.984730363729287
    -38.0   ,    -25.383083255751792
    -37.0   ,    -25.932077403086993
    -36.0   ,    -26.344991464342527
    -35.0   ,    -26.178612372996703
    -34.0   ,    -25.18630331256921
    -33.0   ,    -23.627020665784787
    -32.0   ,    -21.929525655944936
    -31.0   ,    -20.356094961387615
    -30.0   ,    -19.008525124223695
    -29.0   ,    -17.913070306186068
    -28.0   ,    -17.069556022717183
    -27.0   ,    -16.47145892505945
    -26.0   ,    -16.113042045748635
    -25.0   ,    -15.991314852964166
    -24.0   ,    -16.105496487048466
    -23.0   ,    -16.454050500924566
    -22.0   ,    -17.0271717510443
    -21.0   ,    -17.78953960856346
    -20.0   ,    -18.6455465539065
    -19.0   ,    -19.391948084809894
    -18.0   ,    -19.729912906886803
    -17.0   ,    -19.459928553083763
    -16.0   ,    -18.694874860007722
    -15.0   ,    -17.73655686680832
    -14.0   ,    -16.832570052275344
    -13.0   ,    -16.11331215496836
    -12.0   ,    -15.632450381042952
    -11.0   ,    -15.40683285112397
    -10.0   ,    -15.435886233061456
