INPUTS:
    Title = 14 z elements Broadside
    Theta = 45.0
    Phi = 0.0
    Frequency = 90.0
    Sound Speed = 5000.0
    Rzero = 0.0
    Number of elements = 14
    X           Y           Z        SHADING
    0.0    ,    0.0    ,    0.0   ,    1.0
    0.0    ,    0.0    ,    25.0   ,    1.0
    0.0    ,    0.0    ,    50.0   ,    1.0
    0.0    ,    0.0    ,    75.0   ,    1.0
    0.0    ,    0.0    ,    100.0   ,    1.0
    0.0    ,    0.0    ,    125.0   ,    1.0
    0.0    ,    0.0    ,    150.0   ,    1.0
    0.0    ,    0.0    ,    175.0   ,    1.0
    0.0    ,    0.0    ,    200.0   ,    1.0
    0.0    ,    0.0    ,    225.0   ,    1.0
    0.0    ,    0.0    ,    250.0   ,    1.0
    0.0    ,    0.0    ,    275.0   ,    1.0
    0.0    ,    0.0    ,    300.0   ,    1.0
    0.0    ,    0.0    ,    325.0   ,    1.0
OUTPUTS:
    Wavelength = 55.55555555555556
    BEAM PATTERN
    THETA     LEVEL
    -90.0   ,    -24.655806503644186
    -89.0   ,    -24.674593397273757
    -88.0   ,    -24.731674807622806
    -87.0   ,    -24.829244152252695
    -86.0   ,    -24.971068044367257
    -85.0   ,    -25.16267123953602
    -84.0   ,    -25.411637352048547
    -83.0   ,    -25.728079914061013
    -82.0   ,    -26.12537841268361
    -81.0   ,    -26.621347563300894
    -80.0   ,    -27.24015266387385
    -79.0   ,    -28.01558880128695
    -78.0   ,    -28.997041155211534
    -77.0   ,    -30.261226089878996
    -76.0   ,    -31.938028674030218
    -75.0   ,    -34.27727818929747
    -74.0   ,    -37.8721488333334
    -73.0   ,    -44.91762634546514
    -72.0   ,    -54.32891193744846
    -71.0   ,    -40.04978146377754
    -70.0   ,    -34.75857216418744
    -69.0   ,    -31.43424695601128
    -68.0   ,    -29.031813089261625
    -67.0   ,    -27.18826201216929
    -66.0   ,    -25.737658727021774
    -65.0   ,    -24.59352606566992
    -64.0   ,    -23.708511005245345
    -63.0   ,    -23.057767462636885
    -62.0   ,    -22.63154417812234
    -61.0   ,    -22.4321701850534
    -60.0   ,    -22.473813754011793
    -59.0   ,    -22.784878172448554
    -58.0   ,    -23.414255646684573
    -57.0   ,    -24.445241896048966
    -56.0   ,    -26.028295256903352
    -55.0   ,    -28.47160120107588
    -54.0   ,    -32.57828392863933
    -53.0   ,    -42.1774207106388
    -52.0   ,    -41.04567975580656
    -51.0   ,    -31.789228767202584
    -50.0   ,    -27.53183025578718
    -49.0   ,    -24.90959771099539
    -48.0   ,    -23.191512632026132
    -47.0   ,    -22.110921153226645
    -46.0   ,    -21.55961647700225
    -45.0   ,    -21.509356617575946
    -44.0   ,    -21.99379304002098
    -43.0   ,    -23.12463285062205
    -42.0   ,    -25.16486282362435
    -41.0   ,    -28.809204952024615
    -40.0   ,    -37.0501331519404
    -39.0   ,    -39.853402986965804
    -38.0   ,    -29.179701212260778
    -37.0   ,    -24.74748617742698
    -36.0   ,    -22.192383306060282
    -35.0   ,    -20.692610935063637
    -34.0   ,    -19.979223949423666
    -33.0   ,    -19.98045645857054
    -32.0   ,    -20.755403233379567
    -31.0   ,    -22.541310260716607
    -30.0   ,    -26.032509892924583
    -29.0   ,    -34.35328855367737
    -28.0   ,    -36.264515466282006
    -27.0   ,    -25.89045722949966
    -26.0   ,    -21.54607744494051
    -25.0   ,    -19.1103836884995
    -24.0   ,    -17.800240468918794
    -23.0   ,    -17.384408172630167
    -22.0   ,    -17.859851586389325
    -21.0   ,    -19.446302333940594
    -20.0   ,    -22.88018965135588
    -19.0   ,    -31.80317441491713
    -18.0   ,    -31.03179078064278
    -17.0   ,    -21.440355018769598
    -16.0   ,    -17.173132197285216
    -15.0   ,    -14.747146406819896
    -14.0   ,    -13.458251045778495
    -13.0   ,    -13.121963250472009
    -12.0   ,    -13.81390076330332
    -11.0   ,    -15.973611135628706
    -10.0   ,    -21.35833147946968
    -9.0   ,    -36.6004555702698
    -8.0   ,    -17.206914279731137
    -7.0   ,    -11.1282308565045
    -6.0   ,    -7.407800565124605
    -5.0   ,    -4.817407659030617
    -4.0   ,    -2.9454392228969164
    -3.0   ,    -1.6050047135145766
    -2.0   ,    -0.6984939683383983
    -1.0   ,    -0.17253567908767262
    0.0   ,    0.0
    1.0   ,    -0.17253567908767262
    2.0   ,    -0.6984939683383983
    3.0   ,    -1.6050047135145766
    4.0   ,    -2.9454392228969164
    5.0   ,    -4.817407659030617
    6.0   ,    -7.407800565124605
    7.0   ,    -11.1282308565045
    8.0   ,    -17.206914279731137
    9.0   ,    -36.6004555702698
    10.0   ,    -21.35833147946968
    11.0   ,    -15.973611135628706
    12.0   ,    -13.81390076330332
    13.0   ,    -13.121963250472009
    14.0   ,    -13.458251045778495
    15.0   ,    -14.747146406819896
    16.0   ,    -17.173132197285216
    17.0   ,    -21.440355018769598
    18.0   ,    -31.03179078064278
    19.0   ,    -31.80317441491713
    20.0   ,    -22.88018965135588
    21.0   ,    -19.446302333940594
    22.0   ,    -17.859851586389325
    23.0   ,    -17.384408172630167
    24.0   ,    -17.800240468918794
    25.0   ,    -19.1103836884995
    26.0   ,    -21.54607744494051
    27.0   ,    -25.89045722949966
    28.0   ,    -36.264515466282006
    29.0   ,    -34.35328855367737
    30.0   ,    -26.032509892924583
    31.0   ,    -22.541310260716607
    32.0   ,    -20.755403233379567
    33.0   ,    -19.98045645857054
    34.0   ,    -19.979223949423666
    35.0   ,    -20.692610935063637
    36.0   ,    -22.192383306060282
    37.0   ,    -24.74748617742698
    38.0   ,    -29.179701212260778
