INPUTS:
    Title = 14 X elements < half wl
    Theta = 0.0
    Phi = 50.0
    Frequency = 90.0
    Sound Speed = 5000.0
    Rzero = 0.0
    Number of elements = 14
    X           Y           Z        SHADING
    0.0    ,    0.0    ,    0.0   ,    1.0
    25.0    ,    0.0    ,    0.0   ,    1.0
    50.0    ,    0.0    ,    0.0   ,    1.0
    75.0    ,    0.0    ,    0.0   ,    1.0
    100.0    ,    0.0    ,    0.0   ,    1.0
    125.0    ,    0.0    ,    0.0   ,    1.0
    150.0    ,    0.0    ,    0.0   ,    1.0
    175.0    ,    0.0    ,    0.0   ,    1.0
    200.0    ,    0.0    ,    0.0   ,    1.0
    225.0    ,    0.0    ,    0.0   ,    1.0
    250.0    ,    0.0    ,    0.0   ,    1.0
    275.0    ,    0.0    ,    0.0   ,    1.0
    300.0    ,    0.0    ,    0.0   ,    1.0
    325.0    ,    0.0    ,    0.0   ,    1.0
OUTPUTS:
    Wavelength = 55.55555555555556
    BEAM PATTERN
    THETA     LEVEL
    -90.0   ,    -37.05016908167143
    -89.0   ,    -37.157130983779616
    -88.0   ,    -37.48646674705448
    -87.0   ,    -38.06581033872736
    -86.0   ,    -38.9502764766023
    -85.0   ,    -40.242836050345254
    -84.0   ,    -42.14681908103094
    -83.0   ,    -45.131436528070864
    -82.0   ,    -50.72819296244804
    -81.0   ,    -81.44549753668235
    -80.0   ,    -49.27053546817378
    -79.0   ,    -42.908778109899785
    -78.0   ,    -38.99657011011287
    -77.0   ,    -36.114037433880284
    -76.0   ,    -33.80991734465379
    -75.0   ,    -31.882191995462453
    -74.0   ,    -30.223104053742272
    -73.0   ,    -28.76867615430027
    -72.0   ,    -27.47814312296338
    -71.0   ,    -26.324266645151447
    -70.0   ,    -25.288285029048986
    -69.0   ,    -24.35707491608159
    -68.0   ,    -23.521465211047026
    -67.0   ,    -22.77519595108453
    -66.0   ,    -22.11426203102094
    -65.0   ,    -21.536501758238092
    -64.0   ,    -21.041353048240953
    -63.0   ,    -20.629735777238015
    -62.0   ,    -20.304041548109904
    -61.0   ,    -20.068229445912866
    -60.0   ,    -19.92804328431095
    -59.0   ,    -19.89138722401354
    -58.0   ,    -19.968929374696852
    -57.0   ,    -20.175059653772344
    -56.0   ,    -20.529435022663836
    -55.0   ,    -21.0595623660804
    -54.0   ,    -21.805347312001953
    -53.0   ,    -22.82769515746348
    -52.0   ,    -24.226418485791413
    -51.0   ,    -26.182934736070088
    -50.0   ,    -29.0853371928107
    -49.0   ,    -34.05570199192478
    -48.0   ,    -49.42767522961802
    -47.0   ,    -37.130057042093014
    -46.0   ,    -29.97831745891879
    -45.0   ,    -26.095279323339657
    -44.0   ,    -23.470087637598528
    -43.0   ,    -21.547885182534728
    -42.0   ,    -20.098496122101672
    -41.0   ,    -19.007986403585267
    -40.0   ,    -18.21581953222808
    -39.0   ,    -17.69098137212099
    -38.0   ,    -17.42206691101102
    -37.0   ,    -17.413826991266493
    -36.0   ,    -17.68800751218813
    -35.0   ,    -18.288968511393417
    -34.0   ,    -19.297787103434164
    -33.0   ,    -20.86675004665832
    -32.0   ,    -23.31696115027202
    -31.0   ,    -27.513188873271904
    -30.0   ,    -37.9530334383248
    -29.0   ,    -34.294831267509984
    -28.0   ,    -25.556135397169236
    -27.0   ,    -21.251919529938156
    -26.0   ,    -18.452906755631222
    -25.0   ,    -16.471477210252125
    -24.0   ,    -15.041336182185885
    -23.0   ,    -14.038983901270385
    -22.0   ,    -13.40664214742517
    -21.0   ,    -13.126007900223922
    -20.0   ,    -13.211217180408038
    -19.0   ,    -13.714407738080961
    -18.0   ,    -14.749063492387753
    -17.0   ,    -16.55826171509775
    -16.0   ,    -19.75281612922603
    -15.0   ,    -26.717366545920104
    -14.0   ,    -33.598031330203824
    -13.0   ,    -20.25057011909773
    -12.0   ,    -14.838060466241501
    -11.0   ,    -11.335505271588682
    -10.0   ,    -8.753430000336609
    -9.0   ,    -6.7358474972225295
    -8.0   ,    -5.113588699561948
    -7.0   ,    -3.7930872635361323
    -6.0   ,    -2.7174590271846455
    -5.0   ,    -1.8499316875137926
    -4.0   ,    -1.1658167974489444
    -3.0   ,    -0.6482548969440741
    -2.0   ,    -0.28581883750805764
    -1.0   ,    -0.07111922665495396
    0.0   ,    0.0
    1.0   ,    -0.07111922665495396
    2.0   ,    -0.28581883750805764
    3.0   ,    -0.6482548969440741
    4.0   ,    -1.1658167974489444
    5.0   ,    -1.8499316875137926
    6.0   ,    -2.7174590271846455
    7.0   ,    -3.7930872635361323
    8.0   ,    -5.113588699561948
    9.0   ,    -6.7358474972225295
    10.0   ,    -8.753430000336609
    11.0   ,    -11.335505271588682
    12.0   ,    -14.838060466241501
    13.0   ,    -20.25057011909773
    14.0   ,    -33.598031330203824
    15.0   ,    -26.717366545920104
    16.0   ,    -19.75281612922603
    17.0   ,    -16.55826171509775
    18.0   ,    -14.749063492387753
    19.0   ,    -13.714407738080961
    20.0   ,    -13.211217180408038
    21.0   ,    -13.126007900223922
    22.0   ,    -13.40664214742517
    23.0   ,    -14.038983901270385
    24.0   ,    -15.041336182185885
    25.0   ,    -16.471477210252125
    26.0   ,    -18.452906755631222
    27.0   ,    -21.251919529938156
    28.0   ,    -25.556135397169236
    29.0   ,    -34.294831267509984
    30.0   ,    -37.9530334383248
    31.0   ,    -27.513188873271904
    32.0   ,    -23.31696115027202
    33.0   ,    -20.86675004665832
    34.0   ,    -19.297787103434164
    35.0   ,    -18.288968511393417
    36.0   ,    -17.68800751218813
    37.0   ,    -17.413826991266493
    38.0   ,    -17.42206691101102
    39.0   ,    -17.69098137212099
    40.0   ,    -18.21581953222808
    41.0   ,    -19.007986403585267
    42.0   ,    -20.098496122101672
    43.0   ,    -21.547885182534728
    44.0   ,    -23.470087637598528
    45.0   ,    -26.095279323339657
    46.0   ,    -29.97831745891879
    47.0   ,    -37.130057042093014
    48.0   ,    -49.42767522961802
    49.0   ,    -34.05570199192478
    50.0   ,    -29.0853371928107
    51.0   ,    -26.182934736070088
    52.0   ,    -24.226418485791413
    53.0   ,    -22.82769515746348
    54.0   ,    -21.805347312001953
    55.0   ,    -21.0595623660804
    56.0   ,    -20.529435022663836
    57.0   ,    -20.175059653772344
    58.0   ,    -19.968929374696852
    59.0   ,    -19.89138722401354
    60.0   ,    -19.92804328431095
    61.0   ,    -20.068229445912866
    62.0   ,    -20.304041548109904
    63.0   ,    -20.629735777238015
    64.0   ,    -21.041353048240953
    65.0   ,    -21.536501758238092
    66.0   ,    -22.11426203102094
    67.0   ,    -22.77519595108453
    68.0   ,    -23.521465211047026
    69.0   ,    -24.35707491608159
    70.0   ,    -25.288285029048986
    71.0   ,    -26.324266645151447
    72.0   ,    -27.47814312296338
    73.0   ,    -28.76867615430027
    74.0   ,    -30.223104053742272
    75.0   ,    -31.882191995462453
    76.0   ,    -33.80991734465379
    77.0   ,    -36.114037433880284
    78.0   ,    -38.99657011011287
    79.0   ,    -42.908778109899785
    80.0   ,    -49.27053546817378
    81.0   ,    -81.44549753668235
    82.0   ,    -50.72819296244804
    83.0   ,    -45.131436528070864
    84.0   ,    -42.14681908103094
    85.0   ,    -40.242836050345254
    86.0   ,    -38.9502764766023
    87.0   ,    -38.06581033872736
    88.0   ,    -37.48646674705448
    89.0   ,    -37.157130983779616
    90.0   ,    -37.05016908167143
